Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
485,2011-12-05,11.798203468322754,11.900272579956413,11.719551381138094,11.812613451600011,357210000
486,2011-12-06,11.736364364624023,11.846839319960733,11.68923370646109,11.783196017182732,283598000
487,2011-12-07,11.680527687072754,11.736064973940103,11.610580413791707,11.705744361673094,304746400
488,2011-12-08,11.727659225463867,11.872956716260596,11.714750680028734,11.75137526078017,376356400
489,2011-12-09,11.816521644592285,11.829130386244772,11.738769741794933,11.793406820665181,296993200
490,2011-12-12,11.763083457946777,11.82492471600816,11.69133573456525,11.758280128913091,301067200
491,2011-12-13,11.672120094299316,11.869953562175555,11.620785727908896,11.797904442640206,338928800
492,2011-12-14,11.413348197937012,11.629193378377355,11.337997980950268,11.608779230843025,406887600
493,2011-12-15,11.375822067260742,11.519918708910284,11.356909363003652,11.507610581026446,256200000
494,2011-12-16,11.43826675415039,11.532229884232047,11.39473778262292,11.418453821418526,421478400
495,2011-12-19,11.473987579345703,11.553240889086725,11.422051995509992,11.48179298744301,235530400
496,2011-12-20,11.88646411895752,11.890967639962549,11.625589367937712,11.640598966958386,337215200
497,2011-12-21,11.901473999023438,11.926991278190679,11.768184052003676,11.908678189394008,262948000
498,2011-12-22,11.964515686035156,11.981927749453702,11.890966732549979,11.917983848400779,202358800
499,2011-12-23,12.108014106750488,12.11581951591322,11.992736622448684,11.998740783343093,269399200
500,2011-12-27,12.204078674316406,12.280930333024694,12.098707651241114,12.10111011730087,265076000
501,2011-12-28,12.087301254272461,12.25571357378206,12.048275006525053,12.21488687922583,228662000
502,2011-12-29,12.161748886108398,12.177660312693028,12.023357391617788,12.110114707602213,215978000
503,2011-12-30,12.158146858215332,12.196572683820504,12.112816648841779,12.113416263268663,179662000
504,2012-01-03,12.345172882080078,12.383298903044636,12.278228491996373,12.290236813815701,302220800
505,2012-01-04,12.411515235900879,12.448741028681424,12.286631911776338,12.308246086606042,260022000
506,2012-01-05,12.549308776855469,12.564918792643642,12.38840048079794,12.45684710936432,271269600
507,2012-01-06,12.680499076843262,12.691005958802759,12.585035312534677,12.601546356077804,318292800
508,2012-01-09,12.660384178161621,12.841105414322808,12.648976272376549,12.77356060781236,394024400
509,2012-01-10,12.705716133117676,12.788571962197471,12.653480727404656,12.785869688592324,258196400
510,2012-01-11,12.684999465942383,12.69400570666264,12.58773447103428,12.688901769442714,215084800
511,2012-01-12,12.65018081665039,12.69551104261003,12.570927472239875,12.676898939859607,212587200
512,2012-01-13,12.60274600982666,12.62195932631961,12.568223284188916,12.599444923489962,226021600
513,2012-01-17,12.749544143676758,12.788270581470396,12.697308744390709,12.734533741116504,242897200
514,2012-01-18,12.881932258605957,12.892738946129443,12.797575805711416,12.81738873419079,276791200
515,2012-01-19,12.841107368469238,12.94977949151752,12.803882366603027,12.913155707460374,261738400
516,2012-01-20,12.617454528808594,12.833599507759555,12.600943487428601,12.833299700531505,413974400
517,2012-01-23,12.830894470214844,12.862116097682128,12.677491811791391,12.688599105367098,306062400
518,2012-01-24,12.620755195617676,12.761549938063125,12.594938109951226,12.761549938063125,547638000
519,2012-01-25,13.408784866333008,13.642640909878182,13.320825917469554,13.64234110265952,958314000
520,2012-01-26,13.347846031188965,13.47272857675306,13.303116232425712,13.459820832533882,323985200
521,2012-01-27,13.427398681640625,13.463422846132602,13.322028461435178,13.339139117904642,299709200
522,2012-01-30,13.599411010742188,13.626129121603269,13.370658128907822,13.380263983166698,379341200
523,2012-01-31,13.703579902648926,13.756414904915324,13.60121098352552,13.676861792718126,391683600
524,2012-02-01,13.694878578186035,13.778935237414407,13.675666864296133,13.761523970382418,270046000
525,2012-02-02,13.662755966186523,13.724296611601822,13.62853305054148,13.686171392167777,186796400
526,2012-02-03,13.799646377563477,13.809253034171372,13.675963880231018,13.728199273912901,286599600
527,2012-02-06,13.928433418273926,13.958754030445586,13.755218584357563,13.760621527622076,249412800
528,2012-02-07,14.074333190917969,14.101952333548354,13.9467467643477,13.966861105988196,316223600
529,2012-02-08,14.309988975524902,14.313290061342004,14.100447783624237,14.124464425460163,407890000
530,2012-02-09,14.805020332336426,14.912492399322264,14.42646643371042,14.432470594149333,884214800
531,2012-02-10,14.812527656555176,14.938611840766464,14.666329130633692,14.738678875441275,631302000
532,2012-02-13,15.088113784790039,15.125038177129777,14.922701934203102,14.995951104331102,517216000
533,2012-02-14,15.294045448303223,15.29704672648148,15.070095906460404,15.149948824315329,460398400
534,2012-02-15,14.940108299255371,15.79928182801217,14.916691276995415,15.438140874555451,1506120000
535,2012-02-16,15.076404571533203,15.156858732044064,14.608690813777978,14.75488933999903,944552000
536,2012-02-17,15.073704719543457,15.243318692118535,15.019067645877785,15.103424119600401,535805200
537,2012-02-21,15.455863952636719,15.455863952636719,15.133747411794303,15.216603260440428,605595200
538,2012-02-22,15.401518821716309,15.47506777910956,15.282338247422201,15.402719653740016,483302400
539,2012-02-23,15.50208854675293,15.545318507550503,15.29525040321278,15.462762493185073,568027600
540,2012-02-24,15.682806015014648,15.69751580565434,15.56963121054093,15.6005514309526,415072000
541,2012-02-27,15.783379554748535,15.865634165211473,15.498788703005706,15.6497889609112,547582000
542,2012-02-28,16.073076248168945,16.073076248168945,15.786083683444998,15.849426397638736,600387200
543,2012-02-29,16.284107208251953,16.439312721253017,16.081772652307926,16.257690510722657,952011200
544,2012-03-01,16.345046997070312,16.457323965328456,16.17393247889705,16.456121530318338,683270000
545,2012-03-02,16.366369247436523,16.41500055004048,16.28651470221851,16.338150490401866,431712400
546,2012-03-05,16.005529403686523,16.435416177052268,15.790583612132375,16.37357571376973,809124400
547,2012-03-06,15.918463706970215,16.02143223906309,15.496981319932576,15.720331248689144,810238800
548,2012-03-07,15.931375503540039,16.144217784885868,15.709526179728647,16.114798199758937,798520800
549,2012-03-08,16.270601272583008,16.300620468290038,15.974301999083366,16.05145344833639,516457200
550,2012-03-09,16.366064071655273,16.443215516492444,16.30422203097317,16.337244106309008,418919200
551,2012-03-12,16.571109771728516,16.571109771728516,16.4210073157536,16.480447721581914,407282400
552,2012-03-13,17.054433822631836,17.056835487720864,16.68368438993999,16.737422047118898,690855200
553,2012-03-14,17.699262619018555,17.853565559297895,17.273576392466577,17.35313113042012,1418844000
554,2012-03-15,17.578577041625977,18.01236757660957,17.36813644646978,18.000359256740307,1159718000
555,2012-03-16,17.578880310058594,17.687853028646483,17.35162802233989,17.553363026123847,825487600
556,2012-03-19,18.04509735107422,18.06521009278342,17.683354981637116,17.96314253794621,901236000
557,2012-03-20,18.190988540649414,18.219205687489815,17.75629698058509,17.997357989939026,816662000
558,2012-03-21,18.08711814880371,18.30176246685422,18.054397479798453,18.094323141038,644042000
559,2012-03-22,17.99225425720215,18.147158371976023,17.87787701823173,17.945421811237487,623870800
560,2012-03-23,17.893495559692383,18.066110817793927,17.843961621268875,18.02678475695789,430488800
561,2012-03-26,18.221609115600586,18.22671385447775,17.86977492862431,18.00576395384413,595742000
562,2012-03-27,18.44676971435547,18.500805580941247,18.194000050167826,18.197602548156738,607129600
563,2012-03-28,18.54102325439453,18.656000117780078,18.32157560565127,18.56383746015311,655460400
564,2012-03-29,18.308063507080078,18.509198833344723,18.22911161881813,18.395722628668263,608238400
565,2012-03-30,17.998563766479492,18.32908444484677,17.95023066650841,18.27534840107025,731038000
566,2012-04-02,18.571340560913086,18.575542670727664,18.023472657717214,18.067002411084466,598351600
567,2012-04-03,18.892257690429688,18.97901740488364,18.687821245287285,18.831616473770605,834559600
568,2012-04-04,18.741859436035156,18.788390481190664,18.52241176116521,18.74306026823105,572980800
569,2012-04-05,19.023143768310547,19.052563347136633,18.714536394541927,18.822008440701477,641298000
570,2012-04-09,19.099700927734375,19.208074037942918,18.771581921252185,18.796497988856053,597536800
571,2012-04-10,18.8658390045166,19.332951398242752,18.792589860710233,19.21076955617614,889725200
572,2012-04-11,18.798593521118164,19.1189078115578,18.71273484281977,19.098795079885377,696614800
573,2012-04-12,18.695629119873047,18.95260241272255,18.627483091831596,18.7625743156594,614336800
574,2012-04-13,18.16907501220703,18.753567648987683,18.117440831861643,18.73585497357143,859644800
575,2012-04-16,17.415569305419922,18.320674412345436,17.359131802698275,18.31407063773858,1050786800
576,2012-04-17,18.303268432617188,18.312273873907245,17.16880888796956,17.379850771319283,1025528000
577,2012-04-18,18.262435913085938,18.61997602736458,18.093421613963677,18.423943809737217,954531200
578,2012-04-19,17.635011672973633,18.15405959134546,17.547352555434998,18.01866861252655,834719200
579,2012-04-20,17.200925827026367,17.850561564194773,17.124074175838885,17.7532957672981,1030985200
580,2012-04-23,17.162500381469727,17.31170177617572,16.70979787112659,17.12977970853604,966529200
581,2012-04-24,16.819669723510742,17.042118649935354,16.661163099607897,16.88961618627482,1076149200
582,2012-04-25,18.31226921081543,18.552430817619125,18.192189209037135,18.48158332798545,905777600
583,2012-04-26,18.24323081970215,18.45307189830667,18.076018494881605,18.44046235494246,536068400
584,2012-04-27,18.102128982543945,18.19759433453714,18.027079379854328,18.16427244561571,406722400
585,2012-04-30,17.53114891052246,17.964040121012047,17.50172932186992,17.94602763716947,506144800
586,2012-05-01,17.475608825683594,17.91480231105857,17.448590907104563,17.558764438248183,610999200
587,2012-05-02,17.591184616088867,17.633813349129422,17.377441336528374,17.418869237606565,427389200
588,2012-05-03,17.466304779052734,17.753898479984876,17.42067475863692,17.72688055707116,390549600
589,2012-05-04,16.9688720703125,17.362435615180352,16.96647040585154,17.324010587052296,529992400
590,2012-05-07,17.095861434936523,17.194627905878768,16.848194937660114,16.856300958001064,460118400
591,2012-05-08,17.056825637817383,17.156491474961946,16.773135926802833,17.098853149357762,497252000
592,2012-05-09,17.08685302734375,17.2309513153478,16.836786488203,16.92234379457419,480704000
593,2012-05-10,17.127077102661133,17.287985413124073,17.064637033918462,17.24895916772444,333200000
594,2012-05-11,17.012699127197266,17.245655735690576,16.941851639331773,16.96136475937728,399546000
595,2012-05-14,16.757829666137695,17.0367161287358,16.739217568798207,16.8884173612446,352626400
596,2012-05-15,16.606231689453125,16.907934026910763,16.563602939356617,16.85479919537522,476336000
597,2012-05-16,16.393388748168945,16.717906890136177,16.242087072418222,16.632649393070604,560896000
598,2012-05-17,15.914262771606445,16.436012258226516,15.914262771606445,16.37026790778317,717220000
599,2012-05-18,15.922069549560547,16.313231413464898,15.675905365686647,16.02954162478347,732292400
600,2012-05-21,16.849695205688477,16.85750141853839,16.032247321978044,16.045757889997397,631106000
601,2012-05-22,16.720308303833008,17.227947767623654,16.58851975572967,17.09795966646768,694870400
602,2012-05-23,17.128280639648438,17.19552564482734,16.608031672108236,16.73621611049054,584897600
603,2012-05-24,16.970972061157227,17.30659741805339,16.84818898315275,17.287683911691502,496230000
604,2012-05-25,16.8800106048584,16.98688306073041,16.76533354179789,16.949057650418553,328507200
605,2012-05-29,17.179615020751953,17.231550621482317,16.9706765951675,17.138488514919533,380508800
606,2012-05-30,17.38675308227539,17.411369342813963,17.00819911656053,17.08745244515264,529429600
607,2012-05-31,17.343523025512695,17.456697851462494,17.155296989743483,17.433882039983814,491674400
608,2012-06-01,16.840986251831055,17.19102164090812,16.826877675215588,17.086251030312194,520987600
609,2012-06-04,16.940046310424805,17.03641105994557,16.46603037452306,16.856291096640582,556995600
610,2012-06-05,16.89622688293457,17.005501040864786,16.76113723025697,16.84939601710603,388214400
611,2012-06-06,17.155296325683594,17.227043240163226,16.976375543823686,17.04452156514068,401455600
612,2012-06-07,17.16310691833496,17.331218666344792,17.126482327019772,17.330319244364063,379766800
613,2012-06-08,17.4212703704834,17.429076579624304,17.081442951727126,17.159495423654786,347516400
614,2012-06-11,17.146591186523438,17.666838497877425,17.130379150589523,17.643423072163934,591264800
615,2012-06-12,17.296390533447266,17.310199301745786,17.012400940530718,17.24535757121457,435380400
616,2012-06-13,17.17630958557129,17.36603624788084,17.122873358674177,17.247157076317865,293580000
617,2012-06-14,17.157394409179688,17.2165349836148,17.029210003741316,17.1486887781023,345573200
618,2012-06-15,17.235450744628906,17.25016053892393,17.097957856460308,17.141487624842235,335255200
619,2012-06-18,17.585187911987305,17.64853062242279,17.122578825890283,17.1402915056567,440412000
620,2012-06-19,17.634109497070312,17.711860537748453,17.504722697419865,17.513728132826685,361404400
621,2012-06-20,17.583988189697266,17.689358430432698,17.435687788497873,17.65813678704938,358943200
622,2012-06-21,17.341716766357422,17.658428562348956,17.33481158216891,17.574973150751827,326351200
623,2012-06-22,17.474712371826172,17.477413843741314,17.274178183609074,17.38285110397939,284471600
624,2012-06-25,17.134578704833984,17.405660489476332,17.122570386038063,17.330609298625227,304382400
625,2012-06-26,17.172412872314453,17.246261665731975,17.031317459316703,17.151397502071806,276536400
626,2012-06-27,17.246553421020508,17.313798405957932,17.1691021662857,17.261563018545342,202997200
627,2012-06-28,17.08294105529785,17.231541178372996,16.979672731503616,17.16159473313772,282836400
628,2012-06-29,17.53175163269043,17.53175163269043,17.239054757309468,17.35162998530292,421500800
629,2012-07-02,17.787519454956055,17.816038016150163,17.51974029786566,17.55366340537107,400092000
630,2012-07-03,17.994359970092773,18.012072647508685,17.831952610429987,17.858369318049643,241712800
631,2012-07-05,18.310468673706055,18.442556995657963,18.00156143575385,18.028879163065337,484383200
632,2012-07-06,18.18858528137207,18.26543692537125,18.05949985075574,18.22491004820402,418930400
633,2012-07-09,18.429048538208008,18.429348345423605,18.135452302039525,18.17117585486275,379405600
634,2012-07-10,18.25853729248047,18.60857107488716,18.171477756130354,18.5515323447349,511957600
635,2012-07-11,18.145055770874023,18.24202014099985,17.928611031712865,18.195788914529142,469322000
636,2012-07-12,17.979047775268555,18.116239238370383,17.792322387776526,18.019274849869625,428041600
637,2012-07-13,18.161273956298828,18.22791775026061,18.012074136488465,18.100634324394083,311427200
638,2012-07-16,18.219511032104492,18.36090462025804,18.162772109245797,18.16577499148695,301260400
639,2012-07-17,18.220415115356445,18.35730680799621,18.106637443291817,18.33599163122251,293624800
640,2012-07-18,18.199996948242188,18.26243861854272,18.11894157747206,18.209903412945167,252700000
641,2012-07-19,18.441959381103516,18.47287960799836,18.192191091788924,18.35069773661864,436861600
642,2012-07-20,18.141155242919922,18.445558944373637,18.12314276267937,18.4032300166201,397471200
643,2012-07-23,18.127044677734375,18.18918653079826,17.643120608363812,17.84395454819234,487975600
644,2012-07-24,18.039690017700195,18.302665855223164,17.96734027881636,18.23361880568497,565132400
645,2012-07-25,17.260665893554688,17.43568276198064,17.111466113475288,17.245356486821702,877312800
646,2012-07-26,17.257959365844727,17.42366933619828,17.12226858573972,17.404456028361352,406632800
647,2012-07-27,17.56656837463379,17.586682710829084,17.159196151412427,17.2618648793954,403936400
648,2012-07-30,17.862871170043945,17.995259312773776,17.646424773322895,17.739488467189542,379142400
649,2012-07-31,18.3350830078125,18.363303360282448,18.093722198666477,18.109031603605434,462327600
650,2012-08-01,18.216506958007812,18.504400458211382,18.102129698024058,18.489690664959944,384501600
651,2012-08-02,18.245927810668945,18.332985744050454,18.01957654257809,18.097329228443968,332158400
652,2012-08-03,18.483388900756836,18.551834739271168,18.359105161376366,18.4212470310666,344920800
653,2012-08-06,18.68902587890625,18.75867254844778,18.470179404705426,18.531118837712807,302103200
654,2012-08-07,18.639789581298828,18.762571050710662,18.553631084423646,18.695625866573707,290446800
655,2012-08-08,18.608280181884766,18.728961475741208,18.52542432033413,18.594169995400495,244706000
656,2012-08-09,18.714399337768555,18.744549045427622,18.626062706991544,18.627569789841687,221642400
657,2012-08-10,18.743642807006836,18.745450984271038,18.653196910780668,18.653498005302843,194938800
658,2012-08-13,18.993877410888672,18.993877410888672,18.790371351467588,18.794593114787776,278832400
659,2012-08-14,19.044818878173828,19.253451490254946,19.000198951907247,19.05024662685471,340169200
660,2012-08-15,19.018898010253906,19.11447054006863,18.926040160852068,19.033068770819625,257342400
661,2012-08-16,19.18501853942871,19.19768060651667,19.00894753736835,19.03035422377914,254534000
662,2012-08-17,19.539875030517578,19.54228700653947,19.259490063561376,19.29536699928889,442761200
663,2012-08-20,20.05360984802246,20.05360984802246,19.593837092314708,19.597153961082903,613384800
664,2012-08-21,19.779558181762695,20.34696343831229,19.60680403009364,20.224558076140045,812719600
665,2012-08-22,20.16576385498047,20.169682912616167,19.539870706967157,19.73011084574003,565322800
666,2012-08-23,19.977636337280273,20.196818590871114,19.933014786862188,20.082554059893955,420128800
667,2012-08-24,19.995424270629883,20.184157351434756,19.764182129062572,19.88357171076303,437340400
668,2012-08-27,20.371076583862305,20.52754904228269,20.30655705431545,20.501017315900192,427008400
669,2012-08-28,20.344552993774414,20.383746800176194,20.220036740776766,20.349979134912118,267416800
670,2012-08-29,20.304452896118164,20.43107841188018,20.27822386553994,20.35811855536753,202806800
671,2012-08-30,20.0150203704834,20.24656520735737,19.984268485364968,20.219130191360044,302699600
672,2012-08-31,20.05632972717285,20.157629509954475,19.815438025771595,20.116928618115555,338321200
673,2012-09-04,20.34968376159668,20.354808809696692,20.0340239501562,20.07201177919283,367892000
674,2012-09-05,20.206769943237305,20.391281260566252,20.187775231380403,20.36776530170637,336375200
675,2012-09-06,20.388870239257812,20.449771825670375,20.223955814946958,20.29540858832445,391196400
676,2012-09-07,20.51459312438965,20.57609690167258,20.373796844460625,20.442534939543762,329666400
677,2012-09-10,19.98095703125,20.600517708569964,19.961661221970104,20.514895775152315,487998000
678,2012-09-11,19.916133880615234,20.202849862536645,19.792823627571657,20.052407296294003,503983200
679,2012-09-12,20.19350242614746,20.196819295380948,19.77774896903673,20.104864731339937,712233200
680,2012-09-13,20.59116554260254,20.667141155808807,20.34364180584617,20.422029394396457,598360000
681,2012-09-14,20.841402053833008,21.013251269333967,20.73919580767584,20.80160607135084,600474000
682,2012-09-17,21.09767723083496,21.098279419838015,20.9418068869053,21.084712455828022,398031200
683,2012-09-18,21.16188621520996,21.17454828087463,20.996368027748506,21.10068354761334,373503200
684,2012-09-19,21.167613983154297,21.224594885878975,21.091337278393603,21.112140162431096,326874800
685,2012-09-20,21.065113067626953,21.106116659455296,20.911955812529804,21.078981124503475,336568400
686,2012-09-21,21.107011795043945,21.25715321713013,21.08500292516474,21.176957461619594,571589200
687,2012-09-24,20.826637268066406,20.957183480293555,20.591777100076307,20.708152548177416,639766400
688,2012-09-25,20.306564331054688,20.886631675602807,20.290282688056774,20.75035664229869,518789600
689,2012-09-26,20.054519653320312,20.280937865598656,19.934526260784125,20.161849366608244,576503200
690,2012-09-27,20.541126251220703,20.566753097188005,19.908901849584257,20.027689268611518,594090000
691,2012-09-28,20.11240005493164,20.5347871810301,20.10184726008677,20.46363551728357,535110800
692,2012-10-01,19.879953384399414,20.403340851930825,19.792822772978116,20.234806863904097,543594800
693,2012-10-02,19.937841415405273,20.08979268453852,19.61645285604368,19.952915460478234,627992400
694,2012-10-03,20.243555068969727,20.255917655475773,19.977641919520178,20.044874553298047,424281200
695,2012-10-04,20.10335350036621,20.327963465826596,20.065668399206338,20.237516002782165,370725600
696,2012-10-05,19.674938201904297,20.07923553160354,19.635443310706535,20.055117386744342,594006000
697,2012-10-08,19.240196228027344,19.5232959046317,19.17808864416132,19.50279410634362,637994000
698,2012-10-09,19.17024803161621,19.310139416762066,18.799415584208088,19.254665579920946,838597200
699,2012-10-10,19.322799682617188,19.445506130165537,19.20491718652936,19.28752494009479,510356000
700,2012-10-11,18.936588287353516,19.51243534901954,18.936588287353516,19.491331368935498,546081200
701,2012-10-12,18.98512840270996,19.15607273016671,18.852171882480313,18.98060554633303,460014800
702,2012-10-15,19.13738441467285,19.14853940043966,18.808458856449338,19.064725654899036,432502000
703,2012-10-16,19.590526580810547,19.605903331788888,19.02402614306563,19.15577833178862,549771600
704,2012-10-17,19.434350967407227,19.68096984811612,19.41596005516466,19.562786258674315,389037600
705,2012-10-18,19.07346534729004,19.3574682084694,18.99387176826303,19.283001284826888,476624400
706,2012-10-19,18.386066436767578,19.047232624965034,18.379432699999416,19.025526458612706,744086000
707,2012-10-22,19.115371704101562,19.156072580785263,18.4138040686281,18.46385175238312,546730800
708,2012-10-23,18.49220085144043,19.111462148124133,18.442154752934897,19.024028802745864,707145600
709,2012-10-24,18.596811294555664,18.88985990849701,18.41018909822444,18.735799384884015,558527200
710,2012-10-25,18.377029418945312,18.752687482989007,18.256734918421248,18.692388075343196,656325600
711,2012-10-26,18.209997177124023,18.511487660458354,17.81806083689374,18.373705578919175,1018432800
712,2012-10-31,17.94831085205078,18.148500052315956,17.718575747506982,17.935044982549332,510003200
713,2012-11-01,17.98508644104004,18.17984782200772,17.913633681423615,18.035736315057072,361298000
714,2012-11-02,17.389942169189453,17.99744428791442,17.32813732204591,17.965486424006514,599373600
715,2012-11-05,17.625715255737305,17.720683998286027,17.414068375302566,17.592551388959713,529135600
716,2012-11-06,17.572355270385742,17.81023124573442,17.4891452923163,17.794856101467214,374917200
717,2012-11-07,16.899982452392578,17.40092391225492,16.831836207444304,17.379723541208968,793648800
718,2012-11-08,16.28668212890625,17.028101779812197,16.21217752362408,16.97964192191949,1056146000
719,2012-11-09,16.568645477294922,16.80548728028836,16.16462046396041,16.367541996984205,929913600
720,2012-11-12,16.440540313720703,16.793986748644585,16.313941350646797,16.78338574947523,515802000
721,2012-11-13,16.442659378051758,16.672232292393566,16.244583753686687,16.32181543867663,532949200
722,2012-11-14,16.26032829284668,16.58045925627037,16.239127920282172,16.52140003574334,477170400
723,2012-11-15,15.91929817199707,16.339677571874425,15.828439208525731,16.28001341675422,789910800
724,2012-11-16,15.981689453125,16.05195460264081,15.317501742306273,15.906578319678129,1266893600
725,2012-11-19,17.134096145629883,17.187702812949034,16.35118518121951,16.37632250596777,823317600
726,2012-11-20,16.988117218017578,17.322483665600608,16.79640322050294,17.32127216952263,642754000
727,2012-11-21,17.012048721313477,17.183773883179843,16.857585360813225,17.089280401563602,373002000
728,2012-11-23,17.308856964111328,17.324001477190457,17.03930630560328,17.17771612389808,272826400
729,2012-11-26,17.854921340942383,17.86915520457686,17.37578522873838,17.442113415790534,630579600
730,2012-11-27,17.71106719970703,17.881884964466103,17.569325349795548,17.855534512264164,533330000
731,2012-11-28,17.655336380004883,17.74195593242973,17.33187336322926,17.4836096235552,520864400
732,2012-11-29,17.849775314331055,17.997877081517238,17.725298531161574,17.87582329068358,514698800
733,2012-11-30,17.726211547851562,17.820706661357242,17.647465889511057,17.771944329544098,391319600
734,2012-12-03,17.753767013549805,18.008176367084886,17.732869108143298,17.979707014680866,364280000
735,2012-12-04,17.440603256225586,17.620808878329175,17.327937338070054,17.620808878329175,557068400
736,2012-12-05,16.318172454833984,17.24070467825724,16.31756589818669,17.230407772612793,1044638000
737,2012-12-06,16.574100494384766,16.757938971328162,15.707596061557718,16.01985313162291,1177212400
738,2012-12-07,16.150390625,16.815183439537893,16.051958573903896,16.760667724310828,787040800
739,2012-12-10,16.046506881713867,16.30969756218268,15.796943511914872,15.90052401288504,630484400
740,2012-12-11,16.396923065185547,16.644365903050012,16.275170125359608,16.347858278652794,592345600
741,2012-12-12,16.32453155517578,16.597111628367415,16.241848992282076,16.59014512344971,487144000
742,2012-12-13,16.042564392089844,16.283344759890884,15.924748434852825,16.086783184755113,625259600
743,2012-12-14,15.43986701965332,15.692458392220942,15.31236064554738,15.590089358721123,1009579200
744,2012-12-17,15.713656425476074,15.749092290331207,15.180610956481228,15.413818349166473,757607200
745,2012-12-18,16.170074462890625,16.200360247650025,15.756659914052795,15.900522244114239,625685200
746,2012-12-19,15.94019889831543,16.164018372058408,15.915666504759805,16.096478672361123,449369200
747,2012-12-20,15.801485061645508,16.058013289713355,15.715167988240331,16.051955809344154,481689600
748,2012-12-21,15.728801727294922,15.73909863833077,15.453494417103464,15.521034130771847,596268400
749,2012-12-24,15.754242897033691,15.877812310086904,15.710024081728585,15.759695440248025,175753200
750,2012-12-26,15.537081718444824,15.73273429592298,15.480143018926912,15.71880128195652,302436400
751,2012-12-27,15.599469184875488,15.635509972208391,15.284486743350481,15.553432343969417,455120400
752,2012-12-28,15.433801651000977,15.58190500852167,15.389280388105547,15.455003638795102,354278400
753,2012-12-31,16.117677688598633,16.21550478489892,15.415935156635094,15.462272860290962,659492400
754,2013-01-02,16.62830924987793,16.809121381468266,16.40418896857894,16.77338305960785,560518000
755,2013-01-03,16.418428421020508,16.647698851265208,16.38511307972628,16.59348560204646,352965200
756,2013-01-04,15.961100578308105,16.313335496945026,15.925664710626144,16.263059201748824,594333600
757,2013-01-07,15.86721134185791,16.03075850719833,15.603716529940277,15.809666070264864,484156400
758,2013-01-08,15.909903526306152,16.109190506697075,15.786940767911418,16.028021919836018,458707200
759,2013-01-09,15.661258697509766,15.900826003119082,15.627639273921446,15.824805830435539,407604400
760,2013-01-10,15.855392456054688,16.013184529287624,15.613400614855145,16.008036076439968,601146000
761,2013-01-11,15.758176803588867,15.91021553174626,15.719408925502583,15.779377178174853,350506800
762,2013-01-14,15.19636058807373,15.370508747208904,15.098230997317014,15.224525857471876,734207600
763,2013-01-15,14.716917037963867,15.1127640572231,14.639987850357164,15.091866155499448,876772400
764,2013-01-16,15.327797889709473,15.429259460123813,14.916203067986224,14.981015673624896,690804800
765,2013-01-17,15.224522590637207,15.468937488413317,15.204837800249305,15.45561103089434,453678400
766,2013-01-18,15.143353462219238,15.210589062233758,15.034320442555586,15.098528111391623,472922800
767,2013-01-22,15.287825584411621,15.382016595338344,15.041291737564826,15.281465632924252,461546400
768,2013-01-23,15.567669868469238,15.597350711050964,15.287820768781094,15.410178627025228,861509600
769,2013-01-24,13.6441650390625,14.105431314483837,13.636591974447711,13.931888117420609,1460852400
770,2013-01-25,13.322516441345215,13.817703698084392,13.174717166253718,13.680202947600094,1208026400
771,2013-01-28,13.623870849609375,13.726239846486322,13.20076593499442,13.260430906352767,785517600
772,2013-01-29,13.879486083984375,13.93794035119419,13.693223055267103,13.88645258911381,571158000
773,2013-01-30,13.83587646484375,14.010631125340577,13.765308843957646,13.841024918526717,417155200
774,2013-01-31,13.795292854309082,13.910079276718525,13.779847492479645,13.84042067869292,319334400
775,2013-02-01,13.73865795135498,13.916138099600106,13.579047776295901,13.904932164206103,539484400
776,2013-02-04,13.396419525146484,13.808924308943988,13.386727554780371,13.747442085047728,477117200
777,2013-02-05,13.866464614868164,13.924009859593221,13.393385994222937,13.448810716817556,573347600
778,2013-02-06,13.851630210876465,14.12875232672303,13.70716128838776,13.824977290326414,593706400
779,2013-02-07,14.263489723205566,14.317713057764076,13.833957420402186,14.112087708823214,704580800
780,2013-02-08,14.4694242477417,14.586098235232845,14.264405689815577,14.439570414227614,633158400
781,2013-02-11,14.620213508605957,14.772835713472515,14.416721031577634,14.51572511057636,517490400
782,2013-02-12,14.253742218017578,14.694850025754501,14.248867990733526,14.607419794030536,609053200
783,2013-02-13,14.226629257202148,14.428600569488127,14.111173849387942,14.232722041102384,475207600
784,2013-02-14,14.213839530944824,14.36767871048458,14.13554926774606,14.150780418655556,355275200
785,2013-02-15,14.01795482635498,14.322587473088301,14.01064348664989,14.282679337136834,391745200
786,2013-02-19,14.012773513793945,14.096243821330615,13.82573078356988,14.04658886369746,435783600
787,2013-02-20,13.673416137695312,13.94271065172038,13.671891721687812,13.94271065172038,476302400
788,2013-02-21,13.588423728942871,13.683165293874618,13.489723074849099,13.58659589386026,447182400
789,2013-02-22,13.733124732971191,13.757190008463242,13.60487448285788,13.685602646902858,330654800
790,2013-02-25,13.489116668701172,13.864423248264789,13.482109559753832,13.825735286628444,372579200
791,2013-02-26,13.677071571350098,13.755361801708045,13.332532409759676,13.520185251291132,501499600
792,2013-02-27,13.543034553527832,13.78278031597859,13.42361924119338,13.660622030665992,587350400
793,2013-02-28,13.4464693069458,13.643565618604496,13.4464693069458,13.527196676346774,322515200
